,Label
15176,0
15177,1
15178,0
15179,1
15180,1
15181,0
15182,1
15183,1
15184,1
15185,1
15186,1
15187,1
15188,1
15189,1
15190,1
15191,1
15192,1
15193,1
15194,0
15195,0
15196,1
15197,0
15198,1
15199,0
15200,1
15201,0
15202,0
15203,1
15204,0
15205,1
15206,1
15207,0
15208,0
15209,1
15210,0
15211,0
15212,1
15213,0
15214,1
15215,0
15216,1
15217,1
15218,1
15219,0
15220,1
15221,1
15222,1
15223,0
15224,0
15225,1
15226,0
15227,1
15228,1
15229,1
15230,0
15231,1
15232,0
15233,1
15234,1
15235,1
15236,1
15237,1
15238,1
15239,1
15240,1
15241,1
15242,1
15243,1
15244,1
15245,1
15246,0
15247,1
15248,0
15249,1
15250,0
15251,1
15252,0
15253,0
15254,1
15255,1
15256,1
15257,1
15258,0
15259,1
15260,1
15261,1
15262,0
15263,1
15264,1
15265,0
15266,1
15267,1
15268,1
15269,1
15270,0
15271,0
15272,1
15273,1
15274,1
15275,0
15276,1
15277,0
15278,0
15279,1
15280,0
15281,1
15282,1
15283,1
15284,0
15285,1
15286,0
15287,0
15288,1
15289,0
15290,0
15291,0
15292,0
15293,0
15294,1
15295,0
15296,1
15297,0
15298,0
15299,0
15300,1
15301,0
15302,1
15303,0
15304,1
15305,1
15306,0
15307,1
15308,1
15309,1
15310,1
15311,1
15312,1
15313,0
15314,1
15315,0
15316,1
15317,0
15318,1
15319,0
15320,1
15321,0
15322,0
15323,1
15324,1
15325,1
15326,0
15327,1
15328,1
15329,0
15330,1
15331,1
15332,1
15333,1
15334,0
15335,1
15336,0
15337,0
15338,1
15339,0
15340,1
15341,1
15342,1
15343,0
15344,1
15345,0
15346,1
15347,1
15348,1
15349,1
15350,1
15351,1
15352,0
15353,0
15354,1
15355,1
15356,0
15357,1
15358,0
15359,1
15360,0
15361,0
15362,0
15363,1
15364,1
15365,0
15366,1
15367,1
15368,1
15369,0
15370,1
15371,1
15372,1
15373,1
15374,0
15375,1
15376,1
15377,1
15378,0
15379,1
15380,0
15381,0
15382,1
15383,0
15384,0
15385,1
15386,1
15387,0
15388,0
15389,0
15390,0
15391,1
15392,1
15393,0
15394,1
15395,0
15396,1
15397,0
15398,1
15399,1
15400,0
15401,1
15402,1
15403,1
15404,1
15405,0
15406,1
15407,0
15408,0
15409,1
15410,0
15411,0
15412,1
15413,0
15414,1
15415,0
15416,1
15417,0
15418,0
15419,1
15420,0
15421,1
15422,1
15423,0
15424,0
15425,1
15426,1
15427,0
15428,1
15429,0
15430,0
15431,0
15432,1
15433,0
15434,1
15435,1
15436,0
15437,0
15438,0
15439,0
15440,1
15441,1
15442,1
15443,0
15444,1
15445,1
15446,1
15447,0
15448,0
15449,0
15450,0
15451,0
15452,1
15453,1
15454,0
15455,1
15456,0
15457,1
15458,1
15459,1
15460,1
15461,0
15462,1
15463,1
15464,1
15465,1
15466,1
15467,1
15468,0
15469,1
15470,1
15471,1
15472,0
15473,0
15474,1
15475,1
15476,1
15477,0
15478,0
15479,0
15480,1
15481,0
15482,1
15483,0
15484,1
15485,1
15486,1
15487,1
15488,1
15489,1
15490,1
15491,1
15492,0
15493,1
15494,0
15495,1
15496,1
15497,0
15498,1
15499,1
15500,1
15501,0
15502,1
15503,0
15504,0
15505,0
15506,1
15507,1
15508,0
15509,0
15510,1
15511,0
15512,1
15513,1
15514,0
15515,0
15516,1
15517,1
15518,1
15519,1
15520,1
15521,1
15522,1
15523,0
15524,1
15525,1
15526,0
15527,0
15528,0
15529,1
15530,1
15531,1
15532,1
15533,1
15534,1
15535,1
15536,1
15537,1
15538,1
15539,1
15540,1
15541,1
15542,1
15543,1
15544,0
15545,1
15546,1
15547,0
15548,0
15549,1
15550,1
15551,0
15552,1
15553,0
15554,0
15555,1
15556,1
15557,1
15558,1
15559,1
15560,1
15561,1
15562,1
15563,1
15564,1
15565,1
15566,1
15567,1
15568,1
15569,1
15570,1
15571,1
15572,1
15573,0
15574,0
15575,1
15576,1
15577,1
15578,0
15579,0
15580,0
15581,0
15582,0
15583,0
15584,1
15585,1
15586,1
15587,0
15588,1
15589,1
15590,0
15591,1
15592,1
15593,1
15594,0
15595,0
15596,1
15597,0
15598,1
15599,0
15600,0
15601,1
15602,0
15603,1
15604,0
15605,1
15606,0
15607,0
15608,0
15609,1
15610,1
15611,1
15612,0
15613,0
15614,0
15615,1
15616,0
15617,1
15618,0
15619,1
15620,0
15621,1
15622,1
15623,1
15624,1
15625,1
15626,0
15627,1
15628,0
15629,1
15630,0
15631,0
15632,1
15633,0
15634,0
15635,0
15636,1
15637,1
15638,1
15639,1
15640,0
15641,1
15642,1
15643,1
15644,0
15645,0
15646,0
15647,1
15648,1
15649,1
15650,0
15651,1
15652,1
15653,1
15654,1
15655,1
15656,1
15657,0
15658,1
15659,1
15660,0
15661,1
15662,1
15663,1
15664,0
15665,1
15666,0
15667,1
15668,0
15669,0
15670,0
15671,1
15672,1
15673,1
15674,0
15675,0
15676,0
15677,0
15678,0
15679,1
15680,0
15681,1
15682,1
15683,0
15684,1
15685,1
15686,0
15687,1
15688,1
15689,0
15690,1
15691,0
15692,0
15693,0
15694,1
15695,1
15696,0
15697,0
15698,1
15699,0
15700,0
15701,1
15702,1
15703,1
15704,1
15705,0
15706,0
15707,0
15708,1
15709,1
15710,1
15711,1
15712,1
15713,0
15714,1
15715,1
15716,1
15717,0
15718,0
15719,0
15720,1
15721,0
15722,0
15723,1
15724,1
15725,0
15726,1
15727,1
15728,1
15729,1
15730,1
15731,1
15732,1
15733,1
15734,1
15735,0
15736,1
15737,0
15738,1
15739,0
15740,0
15741,1
15742,0
15743,1
15744,0
15745,0
15746,1
15747,1
15748,0
15749,1
15750,1
15751,1
15752,1
15753,1
15754,0
15755,0
15756,0
15757,1
15758,1
15759,1
15760,1
15761,1
15762,1
15763,0
15764,1
15765,1
15766,0
15767,1
15768,0
15769,1
15770,1
15771,0
15772,0
15773,1
15774,0
15775,1
15776,1
15777,0
15778,1
15779,1
15780,0
15781,1
15782,0
15783,1
15784,0
15785,1
15786,0
15787,1
15788,1
15789,0
15790,0
15791,0
15792,1
15793,0
15794,1
15795,1
15796,1
15797,0
15798,1
15799,0
15800,1
15801,1
15802,0
15803,1
15804,0
15805,1
15806,1
15807,1
15808,1
15809,1
15810,1
15811,1
15812,0
15813,0
15814,1
15815,0
15816,1
15817,0
15818,1
15819,0
15820,0
15821,1
15822,1
15823,0
15824,0
15825,0
15826,0
15827,1
15828,1
15829,0
15830,0
15831,1
15832,0
15833,0
15834,1
15835,0
15836,0
15837,0
15838,1
15839,0
15840,0
15841,1
15842,0
15843,1
15844,0
15845,1
15846,1
15847,0
15848,1
15849,1
15850,1
15851,1
15852,1
15853,1
15854,1
15855,0
15856,1
15857,1
15858,1
15859,1
15860,0
15861,0
15862,1
15863,1
15864,0
15865,0
15866,1
15867,0
15868,0
15869,1
15870,0
15871,1
15872,1
15873,1
15874,0
15875,1
15876,1
15877,1
15878,1
15879,1
15880,0
15881,0
15882,0
15883,1
15884,0
15885,0
15886,1
15887,0
15888,1
15889,1
15890,1
15891,1
15892,1
15893,1
15894,0
15895,1
15896,1
15897,1
15898,1
15899,1
15900,1
15901,1
15902,1
15903,1
15904,1
15905,1
15906,0
15907,1
15908,1
15909,1
15910,0
15911,1
15912,0
15913,1
15914,0
15915,1
15916,0
15917,1
15918,1
15919,1
15920,1
15921,1
15922,0
15923,0
15924,0
15925,1
15926,1
15927,0
15928,1
15929,0
15930,1
15931,0
15932,0
15933,0
15934,1
15935,1
15936,1
15937,1
15938,1
15939,1
15940,1
15941,1
15942,1
15943,1
15944,1
15945,1
15946,1
15947,0
15948,1
15949,1
15950,0
15951,1
15952,0
15953,1
15954,1
15955,1
15956,1
15957,1
15958,1
15959,1
15960,0
15961,0
15962,1
15963,1
15964,0
15965,0
15966,1
15967,1
15968,0
15969,1
15970,0
15971,1
15972,1
15973,0
15974,1
15975,0
15976,1
15977,1
15978,1
15979,1
15980,1
15981,1
15982,0
15983,1
15984,0
15985,1
15986,0
15987,1
15988,1
15989,1
15990,0
15991,1
15992,1
15993,0
15994,1
15995,1
15996,1
15997,0
15998,1
15999,1
16000,0
16001,0
16002,0
16003,0
16004,1
16005,1
16006,0
16007,1
16008,1
16009,1
16010,0
16011,1
16012,1
16013,0
16014,0
16015,1
16016,0
16017,1
16018,1
16019,1
16020,1
16021,1
16022,1
16023,1
16024,1
16025,0
16026,1
16027,0
16028,1
16029,1
16030,0
16031,1
16032,0
16033,0
16034,1
16035,0
16036,0
16037,1
16038,1
16039,0
16040,1
16041,0
16042,1
16043,0
16044,1
16045,1
16046,1
16047,1
16048,0
16049,1
16050,0
16051,1
16052,0
16053,1
16054,0
16055,0
16056,0
16057,1
16058,1
16059,0
16060,1
16061,1
16062,0
16063,1
16064,1
16065,1
16066,1
16067,0
16068,1
16069,1
16070,1
16071,1
16072,0
16073,0
16074,1
16075,1
16076,1
16077,0
16078,0
16079,0
16080,1
16081,0
16082,1
16083,0
16084,0
16085,0
16086,1
16087,1
16088,0
16089,1
16090,0
16091,0
16092,1
16093,0
16094,0
16095,0
16096,1
16097,1
16098,0
16099,1
16100,1
16101,0
16102,1
16103,1
16104,0
16105,1
16106,1
16107,0
16108,1
16109,0
16110,1
16111,1
16112,1
16113,1
16114,0
16115,1
16116,1
16117,0
16118,0
16119,0
16120,0
16121,1
16122,1
16123,0
16124,1
16125,1
16126,0
16127,1
16128,0
16129,1
16130,1
16131,1
16132,1
16133,0
16134,0
16135,0
16136,1
16137,0
16138,1
16139,0
16140,0
16141,0
16142,1
16143,1
16144,1
16145,0
16146,1
16147,0
16148,1
16149,1
16150,0
16151,1
16152,0
16153,1
16154,1
16155,1
16156,1
16157,1
16158,1
16159,0
16160,0
16161,0
16162,1
16163,1
16164,1
16165,1
16166,1
16167,1
16168,0
16169,1
16170,0
16171,0
16172,1
16173,1
16174,0
16175,1
16176,1
16177,0
16178,1
16179,0
16180,0
16181,0
16182,0
16183,0
16184,1
16185,1
16186,1
16187,0
16188,0
16189,1
16190,0
16191,1
16192,1
16193,1
16194,0
16195,1
16196,1
16197,1
16198,0
16199,1
16200,1
16201,1
16202,1
16203,1
16204,1
16205,1
16206,1
16207,0
16208,1
16209,1
16210,0
16211,0
16212,1
16213,0
16214,1
16215,1
16216,1
16217,1
16218,0
16219,1
16220,0
16221,0
16222,1
16223,1
16224,0
16225,1
16226,0
16227,0
16228,1
16229,1
16230,0
16231,1
16232,0
16233,1
16234,0
16235,1
16236,1
16237,0
16238,0
16239,1
16240,1
16241,1
16242,1
16243,0
16244,0
16245,1
16246,1
16247,1
16248,1
16249,0
16250,1
16251,0
16252,0
16253,1
16254,0
16255,0
16256,1
16257,1
16258,1
16259,0
16260,0
16261,1
16262,1
16263,1
16264,1
16265,0
16266,0
16267,1
16268,1
16269,1
16270,1
16271,0
16272,1
16273,0
16274,1
16275,1
16276,1
16277,0
16278,0
16279,1
16280,0
16281,1
16282,1
16283,1
16284,1
16285,1
16286,1
16287,1
16288,1
16289,0
16290,1
16291,1
16292,1
16293,1
16294,1
16295,0
16296,0
16297,1
16298,1
16299,1
16300,0
16301,0
16302,0
16303,1
16304,1
16305,1
16306,1
16307,1
16308,1
16309,1
16310,1
16311,0
16312,0
16313,1
16314,0
16315,1
16316,0
16317,1
16318,1
16319,0
16320,0
16321,1
16322,1
16323,1
16324,1
16325,1
16326,1
16327,0
16328,1
16329,1
16330,0
16331,0
16332,1
16333,0
16334,0
16335,1
16336,1
16337,1
16338,0
16339,1
16340,0
16341,1
16342,0
16343,0
16344,1
16345,1
16346,0
16347,1
16348,0
16349,1
16350,1
16351,1
16352,0
16353,1
16354,0
16355,1
16356,0
16357,0
16358,1
16359,1
16360,1
16361,1
16362,0
16363,0
16364,1
16365,0
16366,0
16367,1
16368,1
16369,0
16370,0
16371,1
16372,1
16373,0
16374,0
16375,0
16376,1
16377,1
16378,1
16379,1
16380,1
16381,1
16382,1
16383,0
16384,1
16385,0
16386,1
16387,0
16388,1
16389,1
16390,1
16391,1
16392,1
16393,1
16394,1
16395,0
16396,1
16397,1
16398,0
16399,1
16400,0
16401,1
16402,1
16403,0
16404,1
16405,0
16406,0
16407,0
16408,1
16409,0
16410,0
16411,1
16412,1
16413,1
16414,0
16415,1
16416,1
16417,0
16418,0
16419,0
16420,1
16421,1
16422,1
16423,1
16424,0
16425,1
16426,1
16427,0
16428,1
16429,1
16430,1
16431,1
16432,1
16433,1
16434,1
16435,1
16436,1
16437,1
16438,1
16439,1
16440,1
16441,0
16442,1
16443,1
16444,1
16445,0
16446,0
16447,1
16448,0
16449,1
16450,0
16451,0
16452,1
16453,0
16454,1
16455,0
16456,1
16457,0
16458,1
16459,0
16460,1
16461,0
16462,0
16463,1
16464,1
16465,0
16466,0
16467,1
16468,0
16469,1
16470,0
16471,0
16472,1
16473,1
16474,0
16475,1
16476,1
16477,1
16478,0
16479,0
16480,1
16481,0
16482,1
16483,1
16484,1
16485,1
16486,1
16487,1
16488,0
16489,0
16490,1
16491,1
16492,0
16493,1
16494,1
16495,0
16496,0
16497,1
16498,1
16499,1
16500,1
16501,1
16502,1
16503,1
16504,1
16505,1
16506,1
16507,1
16508,1
16509,0
16510,1
16511,0
16512,0
16513,1
16514,0
16515,1
16516,0
16517,1
16518,0
16519,1
16520,1
16521,0
16522,0
16523,1
16524,1
16525,1
16526,0
16527,1
16528,0
16529,0
16530,1
16531,1
16532,1
16533,1
16534,1
16535,0
16536,1
16537,0
16538,1
16539,1
16540,1
16541,0
16542,1
16543,0
16544,1
16545,1
16546,0
16547,1
16548,1
16549,1
16550,1
16551,1
16552,0
16553,0
16554,1
16555,0
16556,1
16557,0
16558,1
16559,1
16560,0
16561,1
16562,1
16563,0
16564,0
16565,1
16566,1
16567,1
16568,1
16569,1
16570,1
16571,0
16572,1
16573,1
16574,1
16575,1
16576,1
16577,1
16578,0
16579,1
16580,1
16581,1
16582,0
16583,1
16584,0
16585,0
16586,1
16587,1
16588,0
16589,1
16590,1
16591,0
16592,1
16593,0
16594,1
16595,1
16596,1
16597,0
16598,1
16599,0
16600,0
16601,1
16602,1
16603,1
16604,0
16605,0
16606,1
16607,1
16608,0
16609,0
16610,1
16611,1
16612,1
16613,0
16614,0
16615,0
16616,0
16617,1
16618,1
16619,1
16620,1
16621,1
16622,0
16623,0
16624,0
16625,1
16626,1
16627,0
16628,1
16629,1
16630,0
16631,0
16632,0
16633,1
16634,0
16635,0
16636,0
16637,0
16638,0
16639,1
16640,0
16641,0
16642,1
16643,1
16644,1
16645,0
16646,1
16647,0
16648,0
16649,1
16650,0
16651,0
16652,0
16653,0
16654,1
16655,0
16656,1
16657,0
16658,0
16659,1
16660,1
16661,0
16662,1
16663,1
16664,1
16665,0
16666,1
16667,1
16668,1
16669,1
16670,1
16671,1
16672,1
16673,1
16674,1
16675,0
16676,1
16677,0
16678,1
16679,1
16680,0
16681,0
16682,0
16683,1
16684,0
16685,1
16686,1
16687,1
16688,1
16689,1
16690,0
16691,1
16692,0
16693,1
16694,0
16695,1
16696,0
16697,1
16698,0
16699,1
16700,1
16701,0
16702,1
16703,1
16704,1
16705,0
16706,0
16707,0
16708,0
16709,1
16710,0
16711,1
16712,0
16713,1
16714,1
16715,0
16716,0
16717,1
16718,1
16719,1
16720,0
16721,1
16722,1
16723,0
16724,0
16725,1
16726,1
16727,0
16728,1
16729,0
16730,0
16731,0
16732,0
16733,0
16734,0
16735,0
16736,0
16737,1
16738,0
16739,0
16740,1
16741,0
16742,0
16743,1
16744,0
16745,0
16746,1
16747,1
16748,1
16749,1
16750,1
16751,1
16752,1
16753,0
16754,1
16755,0
16756,0
16757,1
16758,0
16759,1
16760,1
16761,0
16762,0
16763,0
16764,1
16765,0
16766,1
16767,0
16768,1
16769,1
16770,1
16771,0
16772,0
16773,1
16774,0
16775,1
16776,0
16777,1
16778,1
16779,1
16780,1
16781,0
16782,1
16783,1
16784,1
16785,1
16786,1
16787,1
16788,0
16789,1
16790,1
16791,1
16792,1
16793,1
16794,0
16795,0
16796,0
16797,0
16798,0
16799,1
16800,0
16801,0
16802,1
16803,0
16804,0
16805,1
16806,0
16807,0
16808,1
16809,0
16810,1
16811,1
16812,0
16813,0
16814,1
16815,0
16816,0
16817,0
16818,1
16819,0
16820,1
16821,0
16822,1
16823,1
16824,1
16825,1
16826,0
16827,1
16828,1
16829,1
16830,0
16831,0
16832,0
16833,1
16834,1
16835,0
16836,0
16837,1
16838,1
16839,1
16840,1
16841,1
16842,1
16843,0
16844,1
16845,1
16846,1
16847,1
16848,1
16849,1
16850,1
16851,1
16852,1
16853,0
16854,1
16855,1
16856,1
16857,1
16858,0
16859,0
16860,0
16861,0
16862,1
16863,1
16864,1
16865,1
16866,1
16867,0
16868,0
16869,0
16870,1
16871,0
16872,0
16873,1
16874,0
16875,1
16876,1
16877,0
16878,1
16879,0
16880,0
16881,0
16882,1
16883,1
16884,0
16885,1
16886,1
16887,0
16888,0
16889,0
16890,1
16891,1
16892,1
16893,1
16894,0
16895,1
16896,1
16897,1
16898,1
16899,0
16900,1
16901,1
16902,1
16903,0
16904,1
16905,0
16906,0
16907,0
16908,0
16909,1
16910,1
16911,0
16912,1
16913,0
16914,1
16915,1
16916,1
16917,0
16918,1
16919,1
16920,0
16921,0
16922,0
16923,1
16924,0
16925,1
16926,1
16927,0
16928,0
16929,1
16930,0
16931,0
16932,0
16933,0
16934,1
16935,0
16936,1
16937,0
16938,1
16939,1
16940,1
16941,1
16942,1
16943,1
16944,0
16945,1
16946,0
16947,1
16948,0
16949,1
16950,1
16951,0
16952,0
16953,0
16954,0
16955,1
16956,1
16957,0
16958,0
16959,1
16960,1
16961,1
16962,0
16963,1
16964,1
16965,0
16966,1
16967,1
16968,0
16969,0
16970,0
16971,0
16972,1
16973,0
16974,1
16975,1
16976,0
16977,1
16978,0
16979,1
16980,0
16981,1
16982,0
16983,1
16984,0
16985,1
16986,1
16987,1
16988,1
16989,1
16990,1
16991,1
16992,1
16993,1
16994,1
16995,1
16996,0
16997,1
16998,0
16999,1
17000,0
17001,0
17002,1
17003,0
17004,0
17005,0
17006,1
17007,0
17008,0
17009,1
17010,1
17011,1
17012,1
17013,0
17014,1
17015,1
17016,1
17017,0
17018,1
17019,1
17020,1
17021,0
17022,1
17023,1
17024,1
17025,0
17026,1
17027,1
17028,1
17029,1
17030,1
17031,1
17032,1
17033,0
17034,1
17035,1
17036,1
17037,1
17038,1
17039,1
17040,1
17041,0
17042,0
17043,1
17044,0
17045,0
17046,0
17047,0
17048,1
17049,1
17050,1
17051,0
17052,0
17053,1
17054,1
17055,1
17056,1
17057,1
17058,1
17059,0
17060,1
17061,1
17062,0
17063,1
17064,1
17065,0
17066,1
17067,1
17068,1
17069,1
17070,1
17071,0
17072,0
17073,1
17074,1
17075,0
17076,1
17077,1
17078,1
17079,1
17080,1
17081,0
17082,0
17083,0
17084,0
17085,1
17086,0
17087,1
17088,0
17089,1
17090,1
17091,0
17092,0
17093,0
17094,1
17095,0
17096,0
17097,1
17098,0
17099,0
17100,0
17101,1
17102,0
17103,1
17104,1
17105,1
17106,1
17107,1
17108,1
17109,1
17110,1
17111,1
17112,1
17113,0
17114,1
17115,0
17116,1
17117,1
17118,1
17119,0
17120,0
17121,1
17122,0
17123,1
17124,1
17125,0
17126,0
17127,1
17128,1
17129,0
17130,1
17131,1
17132,1
17133,0
17134,1
17135,0
17136,1
17137,1
17138,1
17139,0
17140,1
17141,1
17142,1
17143,1
17144,1
17145,1
17146,1
17147,0
17148,0
17149,0
17150,1
17151,0
17152,0
17153,0
17154,1
17155,0
17156,1
17157,0
17158,1
17159,1
17160,1
17161,1
17162,1
17163,1
17164,1
17165,1
17166,1
17167,0
17168,1
17169,1
17170,1
17171,1
17172,0
17173,1
17174,1
17175,0
17176,0
17177,1
17178,0
17179,1
17180,0
17181,1
17182,1
17183,0
17184,0
17185,1
17186,1
17187,1
17188,1
17189,0
17190,1
17191,0
17192,1
17193,1
17194,1
17195,1
17196,1
17197,1
17198,0
17199,1
17200,0
17201,0
17202,1
17203,1
17204,1
17205,0
17206,1
17207,1
17208,0
17209,1
17210,1
17211,1
17212,0
17213,1
17214,0
17215,0
17216,0
17217,1
17218,1
17219,1
17220,0
17221,0
17222,0
17223,1
17224,1
17225,0
17226,1
17227,1
17228,1
17229,1
17230,1
17231,1
17232,0
17233,1
17234,1
17235,0
17236,1
17237,1
17238,1
17239,1
17240,1
17241,1
17242,0
17243,1
17244,1
17245,1
17246,1
17247,0
17248,1
17249,1
17250,1
17251,0
17252,1
17253,0
17254,0
17255,1
17256,1
17257,0
17258,1
17259,1
17260,0
17261,0
17262,1
17263,0
17264,1
17265,0
17266,1
17267,0
17268,1
17269,0
17270,0
17271,0
17272,0
17273,1
17274,0
17275,1
17276,0
17277,1
17278,1
17279,1
17280,1
17281,1
17282,0
17283,1
17284,0
17285,1
17286,0
17287,0
17288,1
17289,1
17290,1
17291,0
17292,0
17293,1
17294,0
17295,0
17296,1
17297,1
17298,1
17299,1
17300,1
17301,1
17302,1
17303,1
17304,1
17305,1
17306,1
17307,1
17308,1
17309,0
17310,1
17311,1
17312,0
17313,1
17314,1
17315,0
17316,0
17317,1
17318,0
17319,1
17320,1
17321,1
17322,1
17323,1
17324,0
17325,1
17326,1
17327,1
17328,0
17329,0
17330,0
17331,1
17332,0
17333,1
17334,0
17335,1
17336,1
17337,0
17338,1
17339,0
17340,1
17341,1
17342,0
17343,1
17344,0
17345,1
17346,1
17347,1
17348,0
17349,1
17350,0
17351,1
17352,0
17353,0
17354,1
17355,0
17356,1
17357,1
17358,0
17359,1
17360,0
17361,1
17362,0
17363,0
17364,0
17365,1
17366,0
17367,0
17368,0
17369,1
17370,0
17371,1
17372,1
17373,0
17374,0
17375,1
17376,0
17377,1
17378,1
17379,1
17380,0
17381,1
17382,0
17383,1
17384,1
17385,0
17386,0
17387,0
17388,0
17389,1
17390,0
17391,1
17392,1
17393,0
17394,0
17395,1
17396,1
17397,0
17398,1
17399,0
17400,0
17401,0
17402,1
17403,1
17404,0
17405,1
17406,1
17407,1
17408,1
17409,1
17410,1
17411,1
17412,1
17413,1
17414,1
17415,1
17416,1
17417,1
17418,1
17419,1
17420,1
17421,1
17422,1
17423,0
17424,1
17425,1
17426,0
17427,1
17428,0
17429,0
17430,1
17431,1
17432,1
17433,1
17434,1
17435,1
17436,1
17437,0
17438,1
17439,0
17440,1
17441,1
17442,1
17443,0
17444,1
17445,1
17446,0
17447,0
17448,0
17449,0
17450,1
17451,0
17452,1
17453,0
17454,0
17455,1
17456,1
17457,1
17458,0
17459,1
17460,1
17461,0
17462,0
17463,1
17464,1
17465,1
17466,1
17467,1
17468,1
17469,1
17470,0
17471,1
17472,0
17473,0
17474,0
17475,1
17476,1
17477,0
17478,1
17479,1
17480,1
17481,1
17482,0
17483,1
17484,0
17485,0
17486,0
17487,0
17488,1
17489,0
17490,1
17491,1
17492,1
17493,1
17494,0
17495,0
17496,1
17497,1
17498,0
17499,1
17500,1
17501,0
17502,1
17503,0
17504,0
17505,0
17506,0
17507,1
17508,0
17509,1
17510,0
17511,1
17512,1
17513,1
17514,0
17515,1
17516,1
17517,1
17518,1
17519,1
17520,1
17521,1
17522,0
17523,1
17524,0
17525,1
17526,1
17527,0
17528,0
17529,0
17530,1
17531,0
17532,0
17533,1
17534,0
17535,1
17536,0
17537,1
17538,0
17539,0
17540,1
17541,0
17542,0
17543,1
17544,1
17545,0
17546,1
17547,1
17548,1
17549,1
17550,1
17551,1
17552,0
17553,1
17554,0
17555,1
17556,0
17557,1
17558,1
17559,1
17560,1
17561,1
17562,0
17563,0
17564,1
17565,0
17566,1
17567,0
17568,1
17569,1
17570,0
17571,1
17572,0
17573,1
17574,1
17575,0
17576,0
17577,0
17578,1
17579,1
17580,0
17581,0
17582,0
17583,0
17584,1
17585,0
17586,1
17587,1
17588,0
17589,1
17590,0
17591,1
17592,0
17593,1
17594,0
17595,1
17596,1
17597,1
17598,0
17599,1
17600,1
17601,0
17602,1
17603,1
17604,1
17605,0
17606,1
17607,0
17608,0
17609,1
17610,0
17611,1
17612,0
17613,1
17614,0
17615,0
17616,0
17617,0
17618,1
17619,1
17620,1
17621,1
17622,1
17623,1
17624,1
17625,1
17626,1
17627,1
17628,0
17629,1
17630,0
17631,1
17632,0
17633,0
17634,1
17635,0
17636,1
17637,1
17638,0
17639,1
17640,1
17641,0
17642,1
17643,1
17644,1
17645,1
17646,0
17647,1
17648,1
17649,1
17650,1
17651,0
17652,0
17653,0
17654,1
17655,1
17656,1
17657,1
17658,1
17659,1
17660,1
17661,1
17662,1
17663,0
17664,1
17665,1
17666,1
17667,0
17668,1
17669,1
17670,1
17671,0
17672,1
17673,1
17674,1
17675,0
17676,1
17677,1
17678,1
17679,1
17680,1
17681,1
17682,1
17683,1
17684,1
17685,1
17686,0
17687,1
17688,1
17689,1
17690,1
17691,1
17692,1
17693,1
17694,0
17695,0
17696,0
17697,1
17698,1
17699,0
17700,1
17701,1
17702,0
17703,1
17704,1
17705,0
17706,0
17707,1
17708,1
17709,0
17710,0
17711,0
17712,0
17713,1
17714,1
17715,0
17716,1
17717,1
17718,1
17719,0
17720,1
17721,0
17722,1
17723,1
17724,1
17725,1
17726,0
17727,1
17728,0
17729,0
17730,1
17731,1
17732,0
17733,1
17734,0
17735,0
17736,0
17737,1
17738,0
17739,0
17740,1
17741,0
17742,1
17743,0
17744,1
17745,1
17746,0
17747,1
17748,0
17749,0
17750,1
17751,1
17752,1
17753,0
17754,1
17755,0
17756,1
17757,1
17758,0
17759,0
17760,0
17761,1
17762,1
17763,1
17764,0
17765,1
17766,1
17767,0
17768,1
17769,1
17770,1
17771,1
17772,1
17773,1
17774,0
17775,1
17776,0
17777,1
17778,1
17779,1
17780,1
17781,1
17782,1
17783,0
17784,1
17785,1
17786,1
17787,1
17788,1
17789,0
17790,1
17791,0
17792,1
17793,1
17794,1
17795,0
17796,1
17797,1
17798,1
17799,1
17800,0
17801,1
17802,1
17803,0
17804,1
17805,1
17806,0
17807,1
17808,1
17809,1
17810,0
17811,0
17812,1
17813,1
17814,1
17815,0
17816,1
17817,1
17818,1
17819,1
17820,1
17821,0
17822,1
17823,1
17824,0
17825,0
17826,1
17827,0
17828,1
17829,0
17830,1
17831,1
17832,1
17833,1
17834,1
17835,1
17836,1
17837,1
17838,1
17839,1
17840,1
17841,1
17842,0
17843,0
17844,1
17845,0
17846,0
17847,1
17848,1
17849,0
17850,1
17851,0
17852,1
17853,1
17854,1
17855,1
17856,0
17857,1
17858,1
17859,1
17860,1
17861,1
17862,0
17863,1
17864,0
17865,1
17866,1
17867,1
17868,0
17869,1
17870,0
17871,0
17872,1
17873,1
17874,0
17875,1
17876,0
17877,1
17878,1
17879,0
17880,1
17881,0
17882,1
17883,1
17884,0
17885,0
17886,1
17887,1
17888,0
17889,1
17890,0
17891,0
17892,0
17893,1
17894,0
17895,1
17896,1
17897,0
17898,1
17899,0
17900,1
17901,0
17902,0
17903,0
17904,1
17905,1
17906,0
17907,1
17908,1
17909,0
17910,0
17911,1
17912,1
17913,1
17914,0
17915,0
17916,0
17917,0
17918,1
17919,1
17920,1
17921,1
17922,1
17923,1
17924,1
17925,1
17926,1
17927,0
17928,0
17929,0
17930,0
17931,1
17932,0
17933,1
17934,1
17935,1
17936,0
17937,1
17938,1
17939,0
17940,1
17941,1
17942,0
17943,1
17944,1
17945,1
17946,1
17947,1
17948,1
17949,1
17950,0
17951,1
17952,1
17953,1
17954,0
17955,0
17956,0
17957,0
17958,1
17959,1
17960,0
17961,1
17962,0
17963,1
17964,0
17965,0
17966,1
17967,0
17968,0
17969,0
17970,1
17971,0
17972,0
17973,1
17974,1
