,Label
11482,0
11483,1
11484,0
11485,0
11486,0
11487,0
11488,0
11489,0
11490,1
11491,0
11492,1
11493,1
11494,1
11495,1
11496,1
11497,0
11498,1
11499,0
11500,1
11501,0
11502,1
11503,1
11504,1
11505,0
11506,0
11507,1
11508,0
11509,1
11510,0
11511,0
11512,1
11513,0
11514,0
11515,1
11516,0
11517,1
11518,0
11519,0
11520,0
11521,1
11522,0
11523,1
11524,0
11525,1
11526,1
11527,0
11528,0
11529,0
11530,1
11531,0
11532,1
11533,0
11534,1
11535,1
11536,1
11537,0
11538,0
11539,1
11540,0
11541,1
11542,0
11543,1
11544,1
11545,0
11546,1
11547,1
11548,1
11549,1
11550,1
11551,0
11552,1
11553,1
11554,1
11555,1
11556,0
11557,1
11558,0
11559,0
11560,0
11561,0
11562,0
11563,0
11564,1
11565,0
11566,0
11567,0
11568,0
11569,1
11570,1
11571,1
11572,1
11573,0
11574,1
11575,1
11576,1
11577,1
11578,1
11579,1
11580,1
11581,0
11582,1
11583,0
11584,1
11585,1
11586,1
11587,0
11588,1
11589,1
11590,0
11591,1
11592,0
11593,1
11594,0
11595,1
11596,1
11597,1
11598,1
11599,0
11600,1
11601,0
11602,0
11603,1
11604,0
11605,1
11606,0
11607,1
11608,1
11609,0
11610,0
11611,1
11612,0
11613,1
11614,0
11615,1
11616,1
11617,0
11618,1
11619,0
11620,1
11621,0
11622,1
11623,1
11624,1
11625,1
11626,1
11627,1
11628,1
11629,1
11630,1
11631,0
11632,1
11633,1
11634,0
11635,0
11636,1
11637,0
11638,0
11639,1
11640,0
11641,1
11642,0
11643,0
11644,1
11645,0
11646,1
11647,0
11648,0
11649,0
11650,1
11651,0
11652,1
11653,0
11654,1
11655,0
11656,1
11657,1
11658,0
11659,1
11660,1
11661,1
11662,0
11663,1
11664,0
11665,0
11666,1
11667,1
11668,1
11669,0
11670,1
11671,0
11672,1
11673,0
11674,0
11675,1
11676,1
11677,1
11678,0
11679,0
11680,1
11681,0
11682,1
11683,1
11684,0
11685,0
11686,1
11687,0
11688,0
11689,0
11690,1
11691,1
11692,1
11693,1
11694,1
11695,0
11696,0
11697,1
11698,0
11699,1
11700,1
11701,0
11702,1
11703,1
11704,0
11705,0
11706,0
11707,1
11708,0
11709,1
11710,0
11711,1
11712,0
11713,1
11714,1
11715,0
11716,1
11717,1
11718,1
11719,0
11720,1
11721,1
11722,1
11723,1
11724,0
11725,1
11726,1
11727,1
11728,1
11729,1
11730,1
11731,0
11732,1
11733,0
11734,1
11735,1
11736,1
11737,1
11738,1
11739,1
11740,1
11741,0
11742,1
11743,0
11744,0
11745,0
11746,0
11747,1
11748,1
11749,1
11750,1
11751,1
11752,1
11753,1
11754,1
11755,1
11756,1
11757,1
11758,1
11759,1
11760,0
11761,1
11762,0
11763,1
11764,0
11765,1
11766,1
11767,0
11768,1
11769,0
11770,1
11771,0
11772,0
11773,1
11774,0
11775,1
11776,0
11777,1
11778,0
11779,0
11780,1
11781,0
11782,0
11783,0
11784,0
11785,0
11786,1
11787,0
11788,0
11789,1
11790,1
11791,0
11792,0
11793,0
11794,1
11795,1
11796,1
11797,0
11798,0
11799,1
11800,1
11801,1
11802,1
11803,1
11804,1
11805,0
11806,1
11807,0
11808,0
11809,0
11810,1
11811,1
11812,1
11813,0
11814,1
11815,1
11816,1
11817,1
11818,0
11819,0
11820,1
11821,0
11822,0
11823,1
11824,1
11825,0
11826,1
11827,1
11828,0
11829,0
11830,1
11831,0
11832,1
11833,1
11834,1
11835,1
11836,1
11837,1
11838,1
11839,1
11840,1
11841,1
11842,1
11843,1
11844,1
11845,1
11846,1
11847,1
11848,1
11849,1
11850,0
11851,1
11852,1
11853,0
11854,1
11855,1
11856,0
11857,0
11858,0
11859,1
11860,0
11861,1
11862,0
11863,1
11864,1
11865,1
11866,0
11867,0
11868,1
11869,0
11870,1
11871,1
11872,1
11873,1
11874,1
11875,1
11876,1
11877,1
11878,1
11879,0
11880,0
11881,1
11882,0
11883,0
11884,1
11885,0
11886,0
11887,0
11888,1
11889,1
11890,0
11891,0
11892,1
11893,0
11894,0
11895,1
11896,0
11897,0
11898,1
11899,1
11900,0
11901,1
11902,0
11903,0
11904,0
11905,0
11906,1
11907,0
11908,0
11909,1
11910,0
11911,0
11912,0
11913,0
11914,1
11915,0
11916,1
11917,0
11918,1
11919,1
11920,0
11921,1
11922,0
11923,0
11924,1
11925,1
11926,0
11927,1
11928,0
11929,1
11930,0
11931,0
11932,1
11933,1
11934,1
11935,1
11936,1
11937,1
11938,1
11939,1
11940,1
11941,1
11942,1
11943,1
11944,0
11945,0
11946,1
11947,1
11948,1
11949,1
11950,1
11951,0
11952,1
11953,0
11954,0
11955,0
11956,1
11957,0
11958,1
11959,1
11960,0
11961,0
11962,0
11963,0
11964,0
11965,1
11966,1
11967,1
11968,0
11969,0
11970,0
11971,0
11972,1
11973,1
11974,1
11975,0
11976,0
11977,0
11978,0
11979,1
11980,1
11981,1
11982,1
11983,0
11984,0
11985,1
11986,0
11987,1
11988,0
11989,1
11990,0
11991,0
11992,0
11993,1
11994,1
11995,0
11996,1
11997,1
11998,1
11999,1
12000,1
12001,1
12002,1
12003,0
12004,1
12005,0
12006,0
12007,1
12008,0
12009,0
12010,1
12011,0
12012,1
12013,0
12014,1
12015,1
12016,1
12017,1
12018,1
12019,1
12020,1
12021,0
12022,0
12023,0
12024,0
12025,0
12026,1
12027,1
12028,1
12029,0
12030,0
12031,0
12032,0
12033,0
12034,0
12035,1
12036,0
12037,1
12038,1
12039,1
12040,1
12041,0
12042,1
12043,0
12044,1
12045,0
12046,0
12047,0
12048,0
12049,1
12050,0
12051,1
12052,0
12053,1
12054,1
12055,1
12056,1
12057,1
12058,0
12059,1
12060,0
12061,0
12062,1
12063,0
12064,1
12065,1
12066,1
12067,1
12068,0
12069,1
12070,1
12071,0
12072,1
12073,1
12074,1
12075,1
12076,1
12077,0
12078,0
12079,1
12080,0
12081,1
12082,1
12083,0
12084,0
12085,1
12086,0
12087,1
12088,1
12089,1
12090,1
12091,1
12092,0
12093,1
12094,0
12095,0
12096,0
12097,1
12098,0
12099,0
12100,0
12101,1
12102,0
12103,1
12104,1
12105,0
12106,1
12107,0
12108,0
12109,1
12110,0
12111,1
12112,0
12113,1
12114,0
12115,0
12116,1
12117,0
12118,0
12119,0
12120,1
12121,1
12122,1
12123,0
12124,0
12125,0
12126,1
12127,1
12128,1
12129,1
12130,1
12131,0
12132,1
12133,0
12134,0
12135,0
12136,0
12137,0
12138,1
12139,0
12140,1
12141,0
12142,0
12143,1
12144,1
12145,0
12146,1
12147,0
12148,1
12149,0
12150,1
12151,0
12152,0
12153,0
12154,0
12155,1
12156,0
12157,0
12158,1
12159,1
12160,0
12161,1
12162,0
12163,0
12164,0
12165,0
12166,1
12167,0
12168,0
12169,0
12170,1
12171,1
12172,1
12173,1
12174,0
12175,1
12176,1
12177,1
12178,0
12179,1
12180,0
12181,0
12182,0
12183,1
12184,1
12185,0
12186,0
12187,1
12188,1
12189,1
12190,1
12191,1
12192,1
12193,1
12194,1
12195,1
12196,1
12197,1
12198,1
12199,1
12200,1
12201,0
12202,0
12203,0
12204,0
12205,1
12206,0
12207,0
12208,1
12209,0
12210,0
12211,0
12212,0
12213,1
12214,0
12215,1
12216,1
12217,0
12218,0
12219,1
12220,0
12221,0
12222,0
12223,1
12224,1
12225,1
12226,1
12227,1
12228,1
12229,1
12230,1
12231,1
12232,1
12233,1
12234,1
12235,0
12236,1
12237,0
12238,1
12239,0
12240,0
12241,1
12242,1
12243,1
12244,1
12245,0
12246,1
12247,1
12248,1
12249,0
12250,1
12251,1
12252,0
12253,1
12254,0
12255,0
12256,0
12257,1
12258,1
12259,0
12260,1
12261,1
12262,0
12263,0
12264,1
12265,1
12266,0
12267,0
12268,1
12269,1
12270,0
12271,1
12272,1
12273,0
12274,1
12275,0
12276,0
12277,1
12278,0
12279,1
12280,0
12281,1
12282,0
12283,0
12284,0
12285,0
12286,0
12287,0
12288,1
12289,1
12290,0
12291,1
12292,0
12293,1
12294,0
12295,1
12296,1
12297,0
12298,1
12299,0
12300,0
12301,1
12302,0
12303,0
12304,1
12305,0
12306,1
12307,0
12308,1
12309,1
12310,0
12311,0
12312,0
12313,1
12314,0
12315,1
12316,1
12317,0
12318,0
12319,0
12320,1
12321,0
12322,1
12323,1
12324,1
12325,1
12326,1
12327,0
12328,1
12329,1
12330,0
12331,1
12332,0
12333,1
12334,1
12335,0
12336,1
12337,0
12338,1
12339,1
12340,0
12341,1
12342,1
12343,0
12344,0
12345,0
12346,0
12347,0
12348,1
12349,1
12350,0
12351,1
12352,1
12353,1
12354,1
12355,0
12356,1
12357,0
12358,1
12359,1
12360,0
12361,1
12362,0
12363,1
12364,1
12365,1
12366,1
12367,0
12368,1
12369,0
12370,1
12371,1
12372,0
12373,0
12374,1
12375,1
12376,1
12377,1
12378,1
12379,1
12380,0
12381,0
12382,1
12383,1
12384,1
12385,1
12386,1
12387,1
12388,0
12389,0
12390,1
12391,1
12392,1
12393,1
12394,0
12395,1
12396,1
12397,0
12398,0
12399,1
12400,0
12401,0
12402,1
12403,1
12404,1
12405,0
12406,0
12407,0
12408,1
12409,0
12410,0
12411,1
12412,0
12413,1
12414,1
12415,1
12416,1
12417,0
12418,1
12419,0
12420,0
12421,0
12422,0
12423,0
12424,1
12425,0
12426,0
12427,0
12428,1
12429,0
12430,1
12431,1
12432,1
12433,0
12434,0
12435,1
12436,0
12437,1
12438,1
12439,1
12440,1
12441,1
12442,1
12443,0
12444,1
12445,1
12446,0
12447,1
12448,0
12449,1
12450,1
12451,0
12452,1
12453,0
12454,0
12455,1
12456,0
12457,0
12458,1
12459,0
12460,0
12461,1
12462,0
12463,0
12464,1
12465,1
12466,0
12467,0
12468,0
12469,1
12470,0
12471,1
12472,0
12473,1
12474,0
12475,1
12476,0
12477,1
12478,1
12479,0
12480,1
12481,0
12482,0
12483,0
12484,1
12485,0
12486,0
12487,0
12488,1
12489,1
12490,0
12491,1
12492,1
12493,1
12494,0
12495,0
12496,1
12497,0
12498,1
12499,0
12500,1
12501,0
12502,1
12503,0
12504,1
12505,0
12506,1
12507,0
12508,1
12509,0
12510,0
12511,0
12512,0
12513,1
12514,1
12515,0
12516,1
12517,1
12518,0
12519,0
12520,0
12521,0
12522,1
12523,0
12524,1
12525,0
12526,0
12527,1
12528,0
12529,1
12530,1
12531,1
12532,0
12533,1
12534,0
12535,1
12536,1
12537,1
12538,0
12539,0
12540,0
12541,1
12542,0
12543,0
12544,1
12545,0
12546,1
12547,0
12548,0
12549,0
12550,0
12551,1
12552,0
12553,0
12554,1
12555,1
12556,1
12557,0
12558,1
12559,1
12560,0
12561,1
12562,1
12563,1
12564,0
12565,1
12566,1
12567,1
12568,1
12569,1
12570,0
12571,1
12572,1
12573,0
12574,1
12575,1
12576,0
12577,1
12578,0
12579,0
12580,0
12581,1
12582,1
12583,0
12584,0
12585,1
12586,0
12587,1
12588,1
12589,0
12590,0
12591,0
12592,1
12593,1
12594,1
12595,1
12596,1
12597,1
12598,0
12599,1
12600,1
12601,0
12602,1
12603,0
12604,0
12605,0
12606,1
12607,1
12608,0
12609,1
12610,0
12611,1
12612,0
12613,0
12614,1
12615,0
12616,1
12617,1
12618,0
12619,1
12620,0
12621,0
12622,0
12623,1
12624,1
12625,1
12626,1
12627,1
12628,1
12629,1
12630,1
12631,1
12632,1
12633,0
12634,0
12635,1
12636,0
12637,0
12638,1
12639,1
12640,0
12641,1
12642,0
12643,0
12644,0
12645,0
12646,0
12647,0
12648,0
12649,1
12650,0
12651,0
12652,1
12653,1
12654,0
12655,1
12656,1
12657,1
12658,1
12659,1
12660,1
12661,0
12662,1
12663,1
12664,0
12665,1
12666,0
12667,1
12668,0
12669,1
12670,1
12671,1
12672,0
12673,1
12674,1
12675,1
12676,1
12677,1
12678,0
12679,1
12680,0
12681,1
12682,0
12683,0
12684,1
12685,1
12686,0
12687,1
12688,1
12689,1
12690,1
12691,1
12692,1
12693,1
12694,1
12695,0
12696,0
12697,0
12698,0
12699,1
12700,0
12701,1
12702,1
12703,1
12704,1
12705,0
12706,1
12707,1
12708,1
12709,1
12710,1
12711,1
12712,1
12713,0
12714,1
12715,0
12716,0
12717,1
12718,1
12719,1
12720,1
12721,1
12722,1
12723,0
12724,1
12725,0
12726,1
12727,0
12728,0
12729,1
12730,0
12731,1
12732,1
12733,0
12734,1
12735,1
12736,0
12737,0
12738,1
12739,1
12740,0
12741,1
12742,0
12743,1
12744,1
12745,0
12746,1
12747,0
12748,0
12749,1
12750,0
12751,0
12752,1
12753,1
12754,1
12755,0
12756,0
12757,1
12758,0
12759,1
12760,1
12761,0
12762,1
12763,0
12764,0
12765,0
12766,1
12767,1
12768,0
12769,0
12770,0
12771,0
12772,0
12773,1
12774,0
12775,1
12776,0
12777,0
12778,1
12779,0
12780,0
12781,1
12782,1
12783,1
12784,1
12785,0
12786,1
12787,0
12788,0
12789,1
12790,1
12791,1
12792,0
12793,0
12794,1
12795,0
12796,1
12797,0
12798,0
12799,1
12800,0
12801,1
12802,1
12803,0
12804,1
12805,0
12806,1
12807,0
12808,1
12809,0
12810,1
12811,0
12812,0
12813,0
12814,1
12815,0
12816,1
12817,0
12818,0
12819,1
12820,0
12821,1
12822,0
12823,1
12824,0
12825,1
12826,1
12827,1
12828,1
12829,1
12830,1
12831,1
12832,0
12833,1
12834,1
12835,1
12836,0
12837,1
12838,0
12839,0
12840,0
12841,1
12842,0
12843,1
12844,0
12845,0
12846,0
12847,0
12848,0
12849,1
12850,0
12851,0
12852,1
12853,0
12854,1
12855,1
12856,1
12857,0
12858,1
12859,0
12860,1
12861,1
12862,1
12863,1
12864,1
12865,0
12866,1
12867,1
12868,0
12869,1
12870,1
12871,0
12872,0
12873,0
12874,0
12875,1
12876,0
12877,1
12878,0
12879,1
12880,1
12881,1
12882,0
12883,1
12884,1
12885,1
12886,1
12887,0
12888,1
12889,0
12890,0
12891,1
12892,0
12893,1
12894,1
12895,0
12896,0
12897,1
12898,1
12899,1
12900,1
12901,1
12902,1
12903,0
12904,0
12905,0
12906,1
12907,1
12908,0
12909,0
12910,0
12911,0
12912,0
12913,1
12914,0
12915,1
12916,1
12917,1
12918,0
12919,1
12920,1
12921,0
12922,1
12923,0
12924,1
12925,0
12926,0
12927,0
12928,0
12929,1
12930,0
12931,1
12932,0
12933,1
12934,1
12935,1
12936,0
12937,0
12938,0
12939,0
12940,1
12941,0
12942,1
12943,0
12944,1
12945,0
12946,0
12947,1
12948,0
12949,1
12950,1
12951,1
12952,1
12953,1
12954,1
12955,0
12956,1
12957,1
12958,0
12959,1
12960,0
12961,1
12962,1
12963,0
12964,1
12965,1
12966,1
12967,1
12968,1
12969,1
12970,1
12971,1
12972,1
12973,1
12974,0
12975,0
12976,0
12977,1
12978,0
12979,0
12980,1
12981,0
12982,1
12983,0
12984,0
12985,1
12986,0
12987,1
12988,1
12989,1
12990,0
12991,1
12992,1
12993,0
12994,0
12995,1
12996,1
12997,1
12998,1
12999,1
13000,1
13001,1
13002,0
13003,0
13004,1
13005,0
13006,1
13007,1
13008,1
13009,1
13010,0
13011,0
13012,1
13013,1
13014,0
13015,1
13016,0
13017,1
13018,1
13019,0
13020,1
13021,0
13022,1
13023,0
13024,1
13025,0
13026,1
13027,0
13028,1
13029,1
13030,0
13031,1
13032,0
13033,0
13034,0
13035,1
13036,0
13037,0
13038,1
13039,0
13040,0
13041,1
13042,0
13043,1
13044,1
13045,1
13046,1
13047,1
13048,1
13049,0
13050,1
13051,0
13052,1
13053,0
13054,1
13055,0
13056,1
13057,1
13058,0
13059,0
13060,1
13061,0
13062,0
13063,1
13064,0
13065,1
13066,0
13067,1
13068,0
13069,0
13070,0
13071,0
13072,1
13073,0
13074,0
13075,1
13076,0
13077,1
13078,0
13079,1
13080,0
13081,1
13082,0
13083,0
13084,1
13085,1
13086,0
13087,0
13088,1
13089,0
13090,1
13091,1
13092,1
13093,1
13094,1
13095,0
13096,1
13097,0
13098,0
13099,1
13100,1
13101,1
13102,1
13103,1
13104,0
13105,0
13106,0
13107,0
13108,1
13109,1
13110,1
13111,1
13112,0
13113,1
13114,0
13115,1
13116,0
13117,1
13118,0
13119,0
13120,0
13121,1
13122,0
13123,1
13124,0
13125,0
13126,0
13127,1
13128,1
13129,1
13130,1
13131,1
13132,1
13133,1
13134,1
13135,1
13136,0
13137,1
13138,0
13139,1
13140,1
13141,1
13142,1
13143,1
13144,1
13145,1
13146,1
13147,1
13148,0
13149,0
13150,0
13151,0
13152,1
13153,1
13154,1
13155,0
13156,1
13157,1
13158,1
13159,0
13160,0
13161,1
13162,0
13163,0
13164,0
13165,0
13166,0
13167,0
13168,0
13169,1
13170,1
13171,1
13172,0
13173,0
13174,1
13175,1
13176,1
13177,1
13178,0
13179,1
13180,0
13181,1
13182,0
13183,1
13184,0
13185,1
13186,0
13187,1
13188,0
13189,0
13190,1
13191,1
13192,1
13193,1
13194,0
13195,0
13196,1
13197,0
13198,1
13199,0
13200,1
13201,1
13202,1
13203,0
13204,0
13205,1
13206,1
13207,0
13208,0
13209,1
13210,1
13211,0
13212,1
13213,1
13214,1
13215,1
13216,1
13217,1
13218,1
13219,0
13220,1
13221,1
13222,1
13223,0
13224,1
13225,0
13226,0
13227,1
13228,0
13229,1
13230,0
13231,1
13232,1
13233,1
13234,1
13235,1
13236,0
13237,1
13238,0
13239,0
13240,0
13241,1
13242,1
13243,0
13244,1
13245,0
13246,0
13247,0
13248,0
13249,0
13250,1
13251,0
13252,0
13253,1
13254,0
13255,0
13256,1
13257,0
13258,1
13259,1
13260,1
13261,1
13262,1
13263,1
13264,1
13265,0
13266,0
13267,0
13268,0
13269,0
13270,1
13271,0
13272,0
13273,0
13274,0
13275,0
13276,1
13277,1
13278,0
13279,0
13280,0
13281,1
13282,0
13283,1
13284,1
13285,0
13286,1
13287,0
13288,1
13289,0
13290,0
13291,1
13292,0
13293,1
13294,1
13295,1
13296,0
13297,1
13298,1
13299,0
13300,1
13301,1
13302,1
13303,1
13304,1
13305,1
13306,1
13307,0
13308,1
13309,0
13310,1
13311,0
13312,1
13313,0
13314,0
13315,1
13316,0
13317,1
13318,0
13319,0
13320,1
13321,0
13322,1
13323,0
13324,1
13325,0
13326,1
13327,0
13328,0
13329,0
13330,1
13331,0
13332,0
13333,1
13334,0
13335,0
13336,0
13337,0
13338,1
13339,1
13340,0
13341,0
13342,0
13343,0
13344,0
13345,0
13346,1
13347,1
13348,1
13349,1
13350,1
13351,1
13352,0
13353,1
13354,1
13355,1
13356,1
13357,1
13358,0
13359,1
13360,0
13361,1
13362,0
13363,0
13364,0
13365,0
13366,1
13367,0
13368,0
13369,0
13370,1
13371,0
13372,1
13373,1
13374,0
13375,0
13376,0
13377,0
13378,1
13379,0
13380,1
13381,0
13382,1
13383,0
13384,1
13385,1
13386,0
13387,1
13388,0
13389,0
13390,0
13391,1
13392,0
13393,0
13394,0
13395,1
13396,1
13397,0
13398,1
13399,0
13400,1
13401,0
13402,1
13403,0
13404,1
13405,1
13406,0
13407,1
13408,0
13409,1
13410,0
13411,1
13412,0
13413,1
13414,1
13415,1
13416,1
13417,1
13418,1
13419,1
13420,1
13421,1
13422,1
13423,1
13424,1
13425,1
13426,0
13427,0
13428,1
13429,0
13430,1
13431,0
13432,1
13433,0
13434,1
13435,1
13436,1
13437,1
13438,0
13439,1
13440,1
13441,1
13442,0
13443,1
13444,0
13445,1
13446,0
13447,1
13448,0
13449,1
13450,0
13451,1
13452,0
13453,0
13454,0
13455,0
13456,0
13457,1
13458,1
13459,1
13460,1
13461,1
13462,0
13463,0
13464,0
13465,0
13466,0
13467,1
13468,1
13469,1
13470,1
13471,1
13472,1
13473,1
13474,1
13475,1
13476,0
13477,1
13478,0
13479,0
13480,1
13481,0
13482,1
13483,0
13484,0
13485,0
13486,1
13487,0
13488,1
13489,0
13490,1
13491,1
13492,1
13493,0
13494,1
13495,0
13496,0
13497,0
13498,0
13499,1
13500,1
13501,1
13502,1
13503,1
13504,1
13505,0
13506,0
13507,0
13508,0
13509,1
13510,0
13511,0
13512,1
13513,1
13514,1
13515,1
13516,0
13517,1
13518,0
13519,1
13520,1
13521,1
13522,1
13523,1
13524,0
13525,1
13526,0
13527,1
13528,0
13529,1
13530,1
13531,1
13532,0
13533,0
13534,0
13535,1
13536,0
13537,1
13538,1
13539,0
13540,0
13541,0
13542,1
13543,1
13544,0
13545,1
13546,0
13547,1
13548,0
13549,1
13550,1
13551,0
13552,0
13553,1
13554,0
13555,0
13556,1
13557,0
13558,1
13559,0
13560,1
13561,1
13562,0
13563,0
13564,0
13565,0
13566,1
13567,0
13568,1
13569,0
13570,1
13571,0
13572,1
13573,0
13574,1
13575,1
13576,1
13577,1
13578,0
13579,1
13580,0
13581,1
13582,0
13583,0
13584,0
13585,0
13586,0
13587,0
13588,0
13589,1
13590,1
13591,1
13592,1
13593,0
13594,1
13595,0
13596,0
13597,1
13598,0
13599,1
13600,0
13601,1
13602,1
13603,0
13604,1
13605,0
13606,0
13607,1
13608,1
13609,0
13610,0
13611,0
13612,1
13613,1
13614,0
13615,1
13616,0
13617,0
13618,1
13619,1
13620,1
13621,0
13622,1
13623,1
13624,0
13625,0
13626,1
13627,1
13628,0
13629,1
13630,0
13631,1
13632,1
13633,1
13634,0
13635,1
13636,0
13637,1
13638,0
13639,1
13640,1
13641,1
13642,0
13643,1
13644,0
13645,0
13646,1
13647,1
13648,0
13649,1
13650,1
13651,1
13652,1
13653,0
13654,1
13655,0
13656,0
13657,1
13658,1
13659,1
13660,0
13661,0
13662,1
13663,0
13664,0
13665,1
13666,1
13667,1
13668,0
13669,1
13670,1
13671,1
13672,0
13673,0
13674,1
13675,1
13676,1
13677,1
13678,1
13679,1
13680,1
13681,1
13682,0
13683,1
13684,1
13685,0
13686,1
13687,0
13688,0
13689,1
13690,0
13691,0
13692,1
13693,1
13694,0
13695,0
13696,1
13697,1
13698,0
13699,1
13700,1
13701,1
13702,1
13703,0
13704,1
13705,1
13706,1
13707,1
13708,0
13709,1
13710,0
13711,1
13712,1
13713,1
13714,0
13715,0
13716,1
13717,0
13718,0
13719,1
13720,0
13721,0
13722,1
13723,1
13724,0
13725,0
13726,1
13727,0
13728,1
13729,0
13730,1
13731,0
13732,1
13733,1
13734,0
13735,0
13736,1
13737,1
13738,0
13739,0
13740,0
13741,0
13742,1
13743,0
13744,0
13745,1
13746,0
13747,1
13748,0
13749,1
13750,0
13751,1
13752,1
13753,1
13754,0
13755,1
13756,0
13757,1
13758,0
13759,0
13760,0
13761,1
13762,0
13763,0
13764,1
13765,1
13766,0
13767,0
13768,0
13769,0
13770,0
13771,0
13772,0
13773,1
13774,1
13775,1
13776,0
13777,1
13778,1
13779,1
13780,0
13781,1
13782,0
13783,0
13784,0
13785,0
13786,0
13787,1
13788,0
13789,0
13790,1
13791,0
13792,1
13793,1
13794,0
13795,0
13796,1
13797,0
13798,1
13799,0
13800,1
13801,0
13802,0
13803,1
13804,1
13805,1
13806,0
13807,1
13808,0
13809,0
13810,1
13811,1
13812,0
13813,1
13814,1
13815,1
13816,0
13817,1
13818,1
13819,0
13820,1
13821,0
13822,1
13823,0
13824,0
13825,0
13826,0
13827,1
13828,0
13829,1
13830,1
13831,0
13832,0
13833,0
13834,1
13835,0
13836,0
13837,1
13838,1
13839,1
13840,1
13841,1
13842,1
13843,1
13844,1
13845,0
13846,1
13847,0
13848,0
13849,0
13850,1
13851,0
13852,0
13853,1
13854,1
13855,0
13856,0
13857,1
13858,1
13859,0
13860,1
13861,0
13862,0
13863,1
13864,0
13865,1
13866,0
13867,1
13868,1
13869,0
13870,1
13871,0
13872,0
13873,0
13874,0
13875,1
13876,0
13877,1
13878,0
13879,0
13880,0
13881,0
13882,1
13883,0
13884,0
13885,0
13886,0
13887,0
13888,1
13889,0
13890,1
13891,0
13892,0
13893,0
13894,1
13895,1
13896,1
13897,1
13898,1
13899,1
13900,1
13901,1
13902,1
13903,1
13904,0
13905,1
13906,0
13907,0
13908,1
13909,1
13910,1
13911,1
13912,1
13913,0
13914,0
13915,1
13916,1
13917,1
13918,0
13919,0
13920,1
13921,1
13922,0
13923,0
13924,1
13925,0
13926,0
13927,1
13928,1
13929,1
13930,0
13931,1
13932,1
13933,0
13934,0
13935,0
13936,1
13937,1
13938,0
13939,0
13940,1
13941,0
13942,1
13943,0
13944,1
13945,1
13946,1
13947,1
13948,1
13949,0
13950,1
13951,1
13952,1
13953,1
13954,1
13955,1
13956,1
13957,1
13958,1
13959,1
13960,0
13961,1
13962,0
13963,1
13964,1
13965,0
13966,1
13967,1
13968,1
13969,1
13970,0
13971,0
13972,1
13973,1
13974,0
13975,1
13976,0
13977,0
13978,0
13979,1
13980,0
13981,1
13982,0
13983,1
13984,0
13985,1
13986,0
13987,0
13988,1
13989,1
13990,0
13991,1
13992,0
13993,1
13994,1
13995,0
13996,0
13997,1
13998,0
13999,1
14000,0
14001,1
14002,0
14003,0
14004,1
14005,0
14006,1
14007,1
14008,1
14009,1
14010,1
14011,0
14012,1
14013,1
14014,1
14015,0
14016,1
14017,0
14018,1
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,1
14026,0
14027,0
14028,1
14029,1
14030,0
14031,1
14032,1
14033,0
14034,1
14035,1
14036,1
14037,0
14038,1
14039,0
14040,1
14041,1
14042,0
14043,1
14044,0
14045,1
14046,1
14047,1
14048,1
14049,0
14050,1
14051,1
14052,0
14053,1
14054,0
14055,1
14056,1
14057,0
14058,1
14059,0
14060,1
14061,0
14062,1
14063,0
14064,1
14065,0
14066,0
14067,0
14068,1
14069,0
14070,1
14071,0
14072,1
14073,0
14074,1
14075,0
14076,0
14077,0
14078,0
14079,0
14080,1
14081,0
14082,0
14083,0
14084,0
14085,0
14086,1
14087,0
14088,0
14089,1
14090,0
14091,0
14092,1
14093,0
14094,0
14095,1
14096,1
14097,1
14098,0
14099,1
14100,0
14101,1
14102,0
14103,1
14104,0
14105,1
14106,1
14107,1
14108,1
14109,1
14110,0
14111,1
14112,0
14113,0
14114,1
14115,1
14116,1
14117,0
14118,1
14119,0
14120,0
14121,1
14122,1
14123,0
14124,1
14125,0
14126,1
14127,1
14128,0
14129,1
14130,0
14131,0
14132,1
14133,0
14134,1
14135,0
14136,1
14137,0
14138,1
14139,0
14140,1
14141,1
14142,1
14143,0
14144,1
14145,0
14146,0
14147,1
14148,1
14149,1
14150,1
14151,1
14152,1
14153,1
14154,1
14155,0
14156,0
14157,0
14158,1
14159,0
14160,0
14161,0
14162,0
14163,1
14164,0
14165,1
14166,1
14167,1
14168,1
14169,0
14170,1
14171,0
14172,0
14173,1
14174,0
14175,1
14176,0
14177,0
14178,1
14179,1
14180,1
14181,1
14182,1
14183,1
14184,0
14185,0
14186,1
14187,1
14188,1
14189,0
14190,0
14191,0
14192,0
14193,0
14194,1
14195,1
14196,0
14197,0
14198,1
14199,1
14200,1
14201,1
14202,1
14203,1
14204,0
14205,0
14206,1
14207,1
14208,0
14209,0
14210,0
14211,1
14212,0
14213,1
14214,0
14215,0
14216,1
14217,0
14218,0
14219,1
14220,0
14221,0
14222,0
14223,1
14224,1
14225,1
14226,1
14227,1
14228,1
14229,1
14230,1
14231,1
14232,1
14233,1
14234,1
14235,1
14236,0
14237,0
14238,1
14239,0
14240,1
14241,1
14242,1
14243,1
14244,1
14245,0
14246,1
14247,1
14248,1
14249,1
14250,0
14251,1
14252,0
14253,1
14254,1
14255,1
14256,1
14257,1
14258,0
14259,1
14260,1
14261,1
14262,0
14263,1
14264,0
14265,0
14266,1
14267,0
14268,1
14269,1
14270,1
14271,1
14272,1
14273,1
14274,1
14275,1
14276,1
14277,1
14278,0
14279,0
14280,0
